order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
20916,7/30/2014 13:35,18152,4,0,29.99,9.49
20917,7/30/2014 14:29,18153,3,1,45.99,14.49
20918,7/30/2014 14:49,18154,1,1,49.99,19.49
20919,7/30/2014 14:49,18154,2,0,59.99,22.49
20920,7/30/2014 15:08,18155,1,1,49.99,19.49
20921,7/30/2014 15:08,18155,2,0,59.99,22.49
20922,7/30/2014 15:20,18156,1,1,49.99,19.49
20923,7/30/2014 15:20,18156,3,0,45.99,14.49
20924,7/30/2014 16:40,18157,1,1,49.99,19.49
20925,7/30/2014 16:40,18157,4,0,29.99,9.49
20926,7/30/2014 16:47,18158,1,1,49.99,19.49
20927,7/30/2014 17:06,18159,3,1,45.99,14.49
20928,7/30/2014 17:06,18159,4,0,29.99,9.49
20929,7/30/2014 17:07,18160,1,1,49.99,19.49
20930,7/30/2014 17:07,18160,3,0,45.99,14.49
20931,7/30/2014 17:18,18161,1,1,49.99,19.49
20932,7/30/2014 17:40,18162,3,1,45.99,14.49
20933,7/30/2014 17:40,18162,4,0,29.99,9.49
20934,7/30/2014 18:30,18163,1,1,49.99,19.49
20935,7/30/2014 19:00,18164,1,1,49.99,19.49
20936,7/30/2014 19:19,18165,1,1,49.99,19.49
20937,7/30/2014 19:33,18166,1,1,49.99,19.49
20938,7/30/2014 19:58,18167,3,1,45.99,14.49
20939,7/30/2014 20:09,18168,1,1,49.99,19.49
20940,7/30/2014 20:09,18168,3,0,45.99,14.49
20941,7/30/2014 20:36,18169,1,1,49.99,19.49
20942,7/30/2014 20:36,18169,4,0,29.99,9.49
20943,7/30/2014 20:45,18170,1,1,49.99,19.49
20944,7/30/2014 20:45,18170,4,0,29.99,9.49
20945,7/30/2014 21:14,18171,3,1,45.99,14.49
20946,7/30/2014 21:59,18172,1,1,49.99,19.49
20947,7/30/2014 21:59,18172,3,0,45.99,14.49
20948,7/31/2014 1:15,18173,1,1,49.99,19.49
20949,7/31/2014 2:05,18174,1,1,49.99,19.49
20950,7/31/2014 3:15,18175,2,1,59.99,22.49
20951,7/31/2014 3:15,18175,4,0,29.99,9.49
20952,7/31/2014 3:45,18176,1,1,49.99,19.49
20953,7/31/2014 4:29,18177,3,1,45.99,14.49
20954,7/31/2014 5:14,18178,3,1,45.99,14.49
20955,7/31/2014 5:16,18179,1,1,49.99,19.49
20956,7/31/2014 5:16,18179,2,0,59.99,22.49
20957,7/31/2014 5:49,18180,1,1,49.99,19.49
20958,7/31/2014 6:12,18181,1,1,49.99,19.49
20959,7/31/2014 8:25,18182,1,1,49.99,19.49
20960,7/31/2014 8:54,18183,1,1,49.99,19.49
20961,7/31/2014 8:54,18183,4,0,29.99,9.49
20962,7/31/2014 9:37,18184,3,1,45.99,14.49
20963,7/31/2014 9:37,18184,4,0,29.99,9.49
20964,7/31/2014 10:11,18185,1,1,49.99,19.49
20965,7/31/2014 10:24,18186,3,1,45.99,14.49
20966,7/31/2014 10:24,18186,4,0,29.99,9.49
20967,7/31/2014 10:27,18187,1,1,49.99,19.49
20968,7/31/2014 10:31,18188,1,1,49.99,19.49
20969,7/31/2014 10:41,18189,1,1,49.99,19.49
20970,7/31/2014 10:48,18190,1,1,49.99,19.49
20971,7/31/2014 11:02,18191,1,1,49.99,19.49
20972,7/31/2014 11:02,18191,4,0,29.99,9.49
20973,7/31/2014 11:04,18192,1,1,49.99,19.49
20974,7/31/2014 11:55,18193,1,1,49.99,19.49
20975,7/31/2014 12:10,18194,1,1,49.99,19.49
20976,7/31/2014 12:14,18195,1,1,49.99,19.49
20977,7/31/2014 12:18,18196,3,1,45.99,14.49
20978,7/31/2014 12:42,18197,1,1,49.99,19.49
20979,7/31/2014 12:42,18197,4,0,29.99,9.49
20980,7/31/2014 12:57,18198,2,1,59.99,22.49
20981,7/31/2014 13:00,18199,3,1,45.99,14.49
20982,7/31/2014 13:08,18200,1,1,49.99,19.49
20983,7/31/2014 13:08,18200,2,0,59.99,22.49
20984,7/31/2014 13:15,18201,3,1,45.99,14.49
20985,7/31/2014 13:15,18201,4,0,29.99,9.49
20986,7/31/2014 13:29,18202,2,1,59.99,22.49
20987,7/31/2014 13:50,18203,1,1,49.99,19.49
20988,7/31/2014 13:54,18204,1,1,49.99,19.49
20989,7/31/2014 13:54,18204,4,0,29.99,9.49
20990,7/31/2014 14:04,18205,1,1,49.99,19.49
20991,7/31/2014 14:04,18206,3,1,45.99,14.49
20992,7/31/2014 14:04,18206,2,0,59.99,22.49
20993,7/31/2014 14:33,18207,1,1,49.99,19.49
20994,7/31/2014 14:35,18208,1,1,49.99,19.49
20995,7/31/2014 15:12,18209,2,1,59.99,22.49
20996,7/31/2014 15:12,18209,4,0,29.99,9.49
20997,7/31/2014 15:22,18210,1,1,49.99,19.49
20998,7/31/2014 15:22,18210,4,0,29.99,9.49
20999,7/31/2014 15:29,18211,2,1,59.99,22.49
21000,7/31/2014 15:36,18212,1,1,49.99,19.49
21001,7/31/2014 15:58,18213,2,1,59.99,22.49
21002,7/31/2014 15:58,18213,4,0,29.99,9.49
21003,7/31/2014 16:03,18214,1,1,49.99,19.49
21004,7/31/2014 16:03,18214,4,0,29.99,9.49
21005,7/31/2014 16:45,18215,1,1,49.99,19.49
21006,7/31/2014 16:45,18215,4,0,29.99,9.49
21007,7/31/2014 16:59,18216,1,1,49.99,19.49
21008,7/31/2014 16:59,18216,3,0,45.99,14.49
21009,7/31/2014 17:36,18217,2,1,59.99,22.49
21010,7/31/2014 17:51,18218,2,1,59.99,22.49
21011,7/31/2014 17:53,18219,1,1,49.99,19.49
21012,7/31/2014 18:03,18220,1,1,49.99,19.49
21013,7/31/2014 18:09,18221,1,1,49.99,19.49
21014,7/31/2014 18:38,18222,1,1,49.99,19.49
21015,7/31/2014 18:49,18223,1,1,49.99,19.49
21016,7/31/2014 18:57,18224,2,1,59.99,22.49
21017,7/31/2014 18:57,18224,4,0,29.99,9.49
21018,7/31/2014 19:39,18225,1,1,49.99,19.49
21019,7/31/2014 19:39,18225,4,0,29.99,9.49
21020,7/31/2014 19:40,18226,3,1,45.99,14.49
21021,7/31/2014 20:03,18227,1,1,49.99,19.49
21022,7/31/2014 20:03,18227,4,0,29.99,9.49
21023,7/31/2014 20:31,18228,2,1,59.99,22.49
21024,7/31/2014 20:40,18229,1,1,49.99,19.49
21025,7/31/2014 21:17,18230,1,1,49.99,19.49
21026,7/31/2014 23:08,18231,1,1,49.99,19.49
21027,7/31/2014 23:10,18232,2,1,59.99,22.49
21028,7/31/2014 23:19,18233,3,1,45.99,14.49
21029,7/31/2014 23:19,18233,4,0,29.99,9.49
21030,7/31/2014 23:20,18234,2,1,59.99,22.49
21031,7/31/2014 23:20,18234,4,0,29.99,9.49
21032,7/31/2014 23:41,18235,1,1,49.99,19.49
21033,7/31/2014 23:41,18235,4,0,29.99,9.49
21034,7/31/2014 23:59,18236,1,1,49.99,19.49
21035,7/31/2014 23:59,18236,4,0,29.99,9.49
21036,8/1/2014 0:08,18237,2,1,59.99,22.49
21037,8/1/2014 1:15,18238,1,1,49.99,19.49
21038,8/1/2014 4:24,18239,1,1,49.99,19.49
21039,8/1/2014 4:59,18240,3,1,45.99,14.49
21040,8/1/2014 7:17,18241,1,1,49.99,19.49
21041,8/1/2014 8:26,18242,1,1,49.99,19.49
21042,8/1/2014 8:26,18242,4,0,29.99,9.49
21043,8/1/2014 9:07,18243,1,1,49.99,19.49
21044,8/1/2014 9:25,18244,3,1,45.99,14.49
21045,8/1/2014 9:25,18244,4,0,29.99,9.49
21046,8/1/2014 10:02,18245,1,1,49.99,19.49
21047,8/1/2014 10:06,18246,2,1,59.99,22.49
21048,8/1/2014 10:15,18247,1,1,49.99,19.49
21049,8/1/2014 11:21,18248,1,1,49.99,19.49
21050,8/1/2014 11:25,18249,1,1,49.99,19.49
21051,8/1/2014 11:25,18249,4,0,29.99,9.49
21052,8/1/2014 11:51,18250,3,1,45.99,14.49
21053,8/1/2014 12:15,18251,1,1,49.99,19.49
21054,8/1/2014 12:16,18252,1,1,49.99,19.49
21055,8/1/2014 12:43,18253,2,1,59.99,22.49
21056,8/1/2014 12:47,18254,3,1,45.99,14.49
21057,8/1/2014 12:52,18255,1,1,49.99,19.49
21058,8/1/2014 12:52,18255,4,0,29.99,9.49
21059,8/1/2014 13:03,18256,1,1,49.99,19.49
21060,8/1/2014 13:03,18256,4,0,29.99,9.49
21061,8/1/2014 13:12,18257,1,1,49.99,19.49
21062,8/1/2014 13:34,18258,2,1,59.99,22.49
21063,8/1/2014 13:54,18259,1,1,49.99,19.49
21064,8/1/2014 15:33,18260,1,1,49.99,19.49
21065,8/1/2014 15:33,18260,3,0,45.99,14.49
21066,8/1/2014 15:43,18261,1,1,49.99,19.49
21067,8/1/2014 15:43,18261,3,0,45.99,14.49
21068,8/1/2014 16:05,18262,1,1,49.99,19.49
21069,8/1/2014 16:05,18262,4,0,29.99,9.49
21070,8/1/2014 16:15,18263,1,1,49.99,19.49
21071,8/1/2014 16:49,18264,1,1,49.99,19.49
21072,8/1/2014 17:03,18265,1,1,49.99,19.49
21073,8/1/2014 17:06,18266,2,1,59.99,22.49
21074,8/1/2014 17:21,18267,2,1,59.99,22.49
21075,8/1/2014 18:09,18268,1,1,49.99,19.49
21076,8/1/2014 18:09,18268,4,0,29.99,9.49
21077,8/1/2014 18:09,18269,3,1,45.99,14.49
21078,8/1/2014 18:09,18269,1,0,49.99,19.49
21079,8/1/2014 18:18,18270,2,1,59.99,22.49
21080,8/1/2014 18:18,18270,4,0,29.99,9.49
21081,8/1/2014 18:40,18271,2,1,59.99,22.49
21082,8/1/2014 19:01,18272,1,1,49.99,19.49
21083,8/1/2014 19:05,18273,1,1,49.99,19.49
21084,8/1/2014 19:05,18274,2,1,59.99,22.49
21085,8/1/2014 19:09,18275,1,1,49.99,19.49
21086,8/1/2014 19:19,18276,1,1,49.99,19.49
21087,8/1/2014 19:19,18276,2,0,59.99,22.49
21088,8/1/2014 19:21,18277,1,1,49.99,19.49
21089,8/1/2014 21:56,18278,1,1,49.99,19.49
21090,8/1/2014 22:25,18279,1,1,49.99,19.49
21091,8/1/2014 22:25,18279,4,0,29.99,9.49
21092,8/1/2014 22:31,18280,3,1,45.99,14.49
21093,8/1/2014 22:31,18280,4,0,29.99,9.49
21094,8/1/2014 23:28,18281,2,1,59.99,22.49
21095,8/1/2014 23:28,18281,4,0,29.99,9.49
21096,8/1/2014 23:48,18282,1,1,49.99,19.49
21097,8/1/2014 23:48,18282,2,0,59.99,22.49
21098,8/1/2014 23:57,18283,1,1,49.99,19.49
21099,8/2/2014 1:12,18284,1,1,49.99,19.49
21100,8/2/2014 4:53,18285,1,1,49.99,19.49
21101,8/2/2014 5:05,18286,3,1,45.99,14.49
21102,8/2/2014 5:05,18286,4,0,29.99,9.49
21103,8/2/2014 5:31,18287,1,1,49.99,19.49
21104,8/2/2014 6:46,18288,1,1,49.99,19.49
21105,8/2/2014 6:46,18288,4,0,29.99,9.49
21106,8/2/2014 7:44,18289,2,1,59.99,22.49
21107,8/2/2014 7:44,18289,4,0,29.99,9.49
21108,8/2/2014 8:56,18290,1,1,49.99,19.49
21109,8/2/2014 11:50,18291,1,1,49.99,19.49
21110,8/2/2014 11:50,18291,3,0,45.99,14.49
21111,8/2/2014 11:54,18292,1,1,49.99,19.49
21112,8/2/2014 12:15,18293,1,1,49.99,19.49
21113,8/2/2014 12:48,18294,1,1,49.99,19.49
21114,8/2/2014 14:11,18295,1,1,49.99,19.49
21115,8/2/2014 14:15,18296,3,1,45.99,14.49
21116,8/2/2014 14:51,18297,1,1,49.99,19.49
21117,8/2/2014 14:57,18298,1,1,49.99,19.49
21118,8/2/2014 15:10,18299,2,1,59.99,22.49
21119,8/2/2014 15:36,18300,1,1,49.99,19.49
21120,8/2/2014 16:06,18301,2,1,59.99,22.49
21121,8/2/2014 16:46,18302,1,1,49.99,19.49
21122,8/2/2014 17:39,18303,1,1,49.99,19.49
21123,8/2/2014 18:11,18304,1,1,49.99,19.49
21124,8/2/2014 18:11,18304,3,0,45.99,14.49
21125,8/2/2014 18:37,18305,1,1,49.99,19.49
21126,8/2/2014 18:43,18306,1,1,49.99,19.49
21127,8/2/2014 19:02,18307,1,1,49.99,19.49
21128,8/2/2014 19:02,18307,3,0,45.99,14.49
21129,8/2/2014 20:46,18308,3,1,45.99,14.49
21130,8/2/2014 22:07,18309,2,1,59.99,22.49
21131,8/3/2014 0:36,18310,1,1,49.99,19.49
21132,8/3/2014 0:36,18310,4,0,29.99,9.49
21133,8/3/2014 1:27,18311,1,1,49.99,19.49
21134,8/3/2014 2:39,18312,1,1,49.99,19.49
21135,8/3/2014 2:39,18312,4,0,29.99,9.49
21136,8/3/2014 5:10,18313,1,1,49.99,19.49
21137,8/3/2014 5:12,18314,1,1,49.99,19.49
21138,8/3/2014 6:06,18315,1,1,49.99,19.49
21139,8/3/2014 8:15,18316,2,1,59.99,22.49
21140,8/3/2014 8:15,18316,4,0,29.99,9.49
21141,8/3/2014 8:16,18317,2,1,59.99,22.49
21142,8/3/2014 9:48,18318,1,1,49.99,19.49
21143,8/3/2014 10:46,18319,3,1,45.99,14.49
21144,8/3/2014 10:46,18319,1,0,49.99,19.49
21145,8/3/2014 10:57,18320,1,1,49.99,19.49
21146,8/3/2014 10:57,18320,4,0,29.99,9.49
21147,8/3/2014 11:00,18321,1,1,49.99,19.49
21148,8/3/2014 11:00,18321,4,0,29.99,9.49
21149,8/3/2014 11:01,18322,2,1,59.99,22.49
21150,8/3/2014 11:01,18322,4,0,29.99,9.49
21151,8/3/2014 11:27,18323,3,1,45.99,14.49
21152,8/3/2014 12:22,18324,1,1,49.99,19.49
21153,8/3/2014 12:49,18325,1,1,49.99,19.49
21154,8/3/2014 13:30,18326,3,1,45.99,14.49
21155,8/3/2014 14:21,18327,1,1,49.99,19.49
21156,8/3/2014 14:27,18328,2,1,59.99,22.49
21157,8/3/2014 14:27,18328,4,0,29.99,9.49
21158,8/3/2014 14:46,18329,2,1,59.99,22.49
21159,8/3/2014 14:49,18330,1,1,49.99,19.49
21160,8/3/2014 16:11,18331,1,1,49.99,19.49
21161,8/3/2014 16:27,18332,1,1,49.99,19.49
21162,8/3/2014 17:41,18333,2,1,59.99,22.49
21163,8/3/2014 18:18,18334,1,1,49.99,19.49
21164,8/3/2014 18:18,18334,4,0,29.99,9.49
21165,8/3/2014 19:07,18335,1,1,49.99,19.49
21166,8/3/2014 20:11,18336,1,1,49.99,19.49
21167,8/3/2014 20:15,18337,1,1,49.99,19.49
21168,8/3/2014 21:41,18338,1,1,49.99,19.49
21169,8/3/2014 21:41,18338,4,0,29.99,9.49
21170,8/3/2014 22:19,18339,1,1,49.99,19.49
21171,8/3/2014 22:19,18339,4,0,29.99,9.49
21172,8/3/2014 23:02,18340,1,1,49.99,19.49
21173,8/3/2014 23:53,18341,2,1,59.99,22.49
21174,8/3/2014 23:53,18341,4,0,29.99,9.49
21175,8/4/2014 0:15,18342,1,1,49.99,19.49
21176,8/4/2014 0:36,18343,1,1,49.99,19.49
21177,8/4/2014 0:36,18343,3,0,45.99,14.49
21178,8/4/2014 1:08,18344,1,1,49.99,19.49
21179,8/4/2014 1:33,18345,2,1,59.99,22.49
21180,8/4/2014 3:08,18346,1,1,49.99,19.49
21181,8/4/2014 3:08,18346,2,0,59.99,22.49
21182,8/4/2014 5:23,18347,3,1,45.99,14.49
21183,8/4/2014 5:23,18347,2,0,59.99,22.49
21184,8/4/2014 6:49,18348,1,1,49.99,19.49
21185,8/4/2014 6:49,18348,4,0,29.99,9.49
21186,8/4/2014 7:37,18349,1,1,49.99,19.49
21187,8/4/2014 8:00,18350,1,1,49.99,19.49
21188,8/4/2014 8:05,18351,1,1,49.99,19.49
21189,8/4/2014 8:18,18352,1,1,49.99,19.49
21190,8/4/2014 8:18,18352,4,0,29.99,9.49
21191,8/4/2014 8:34,18353,1,1,49.99,19.49
21192,8/4/2014 8:59,18354,1,1,49.99,19.49
21193,8/4/2014 9:19,18355,1,1,49.99,19.49
21194,8/4/2014 9:45,18356,3,1,45.99,14.49
21195,8/4/2014 10:15,18357,1,1,49.99,19.49
21196,8/4/2014 10:15,18358,1,1,49.99,19.49
21197,8/4/2014 10:20,18359,1,1,49.99,19.49
21198,8/4/2014 10:23,18360,1,1,49.99,19.49
21199,8/4/2014 10:23,18360,4,0,29.99,9.49
21200,8/4/2014 10:25,18361,3,1,45.99,14.49
21201,8/4/2014 10:25,18361,4,0,29.99,9.49
21202,8/4/2014 10:26,18362,1,1,49.99,19.49
21203,8/4/2014 10:57,18363,1,1,49.99,19.49
21204,8/4/2014 10:57,18363,3,0,45.99,14.49
21205,8/4/2014 11:12,18364,1,1,49.99,19.49
21206,8/4/2014 11:30,18365,1,1,49.99,19.49
21207,8/4/2014 11:30,18365,3,0,45.99,14.49
21208,8/4/2014 11:35,18366,1,1,49.99,19.49
21209,8/4/2014 11:58,18367,1,1,49.99,19.49
21210,8/4/2014 12:46,18368,1,1,49.99,19.49
21211,8/4/2014 12:54,18369,2,1,59.99,22.49
21212,8/4/2014 12:54,18369,4,0,29.99,9.49
21213,8/4/2014 13:16,18370,1,1,49.99,19.49
21214,8/4/2014 13:33,18371,1,1,49.99,19.49
21215,8/4/2014 13:37,18372,1,1,49.99,19.49
21216,8/4/2014 13:58,18373,1,1,49.99,19.49
21217,8/4/2014 14:30,18374,3,1,45.99,14.49
21218,8/4/2014 14:30,18374,4,0,29.99,9.49
21219,8/4/2014 14:40,18375,2,1,59.99,22.49
21220,8/4/2014 14:40,18375,4,0,29.99,9.49
21221,8/4/2014 14:42,18376,3,1,45.99,14.49
21222,8/4/2014 14:42,18376,4,0,29.99,9.49
21223,8/4/2014 14:53,18377,1,1,49.99,19.49
21224,8/4/2014 14:58,18378,1,1,49.99,19.49
21225,8/4/2014 15:04,18379,1,1,49.99,19.49
21226,8/4/2014 15:19,18380,2,1,59.99,22.49
21227,8/4/2014 15:23,18381,1,1,49.99,19.49
21228,8/4/2014 15:23,18381,3,0,45.99,14.49
21229,8/4/2014 15:27,18382,3,1,45.99,14.49
21230,8/4/2014 15:49,18383,1,1,49.99,19.49
21231,8/4/2014 16:15,18384,1,1,49.99,19.49
21232,8/4/2014 16:28,18385,3,1,45.99,14.49
21233,8/4/2014 16:44,18386,3,1,45.99,14.49
21234,8/4/2014 16:44,18386,1,0,49.99,19.49
21235,8/4/2014 16:55,18387,1,1,49.99,19.49
21236,8/4/2014 18:03,18388,2,1,59.99,22.49
21237,8/4/2014 18:03,18388,3,0,45.99,14.49
21238,8/4/2014 18:22,18389,1,1,49.99,19.49
21239,8/4/2014 18:53,18390,1,1,49.99,19.49
21240,8/4/2014 19:25,18391,1,1,49.99,19.49
21241,8/4/2014 19:25,18391,4,0,29.99,9.49
21242,8/4/2014 19:50,18392,2,1,59.99,22.49
21243,8/4/2014 21:07,18393,1,1,49.99,19.49
21244,8/4/2014 21:16,18394,1,1,49.99,19.49
21245,8/4/2014 21:16,18394,3,0,45.99,14.49
21246,8/4/2014 22:57,18395,1,1,49.99,19.49
21247,8/4/2014 23:02,18396,1,1,49.99,19.49
21248,8/4/2014 23:02,18396,4,0,29.99,9.49
21249,8/4/2014 23:58,18397,1,1,49.99,19.49
21250,8/5/2014 0:15,18398,3,1,45.99,14.49
21251,8/5/2014 1:29,18399,1,1,49.99,19.49
21252,8/5/2014 4:50,18400,1,1,49.99,19.49
21253,8/5/2014 5:19,18401,2,1,59.99,22.49
21254,8/5/2014 5:49,18402,1,1,49.99,19.49
21255,8/5/2014 5:59,18403,1,1,49.99,19.49
21256,8/5/2014 7:08,18404,1,1,49.99,19.49
21257,8/5/2014 7:08,18404,4,0,29.99,9.49
21258,8/5/2014 8:01,18405,1,1,49.99,19.49
21259,8/5/2014 8:25,18406,2,1,59.99,22.49
21260,8/5/2014 8:26,18407,3,1,45.99,14.49
21261,8/5/2014 8:28,18408,3,1,45.99,14.49
21262,8/5/2014 8:28,18408,2,0,59.99,22.49
21263,8/5/2014 8:40,18409,1,1,49.99,19.49
21264,8/5/2014 8:47,18410,3,1,45.99,14.49
21265,8/5/2014 10:18,18411,2,1,59.99,22.49
21266,8/5/2014 10:29,18412,2,1,59.99,22.49
21267,8/5/2014 10:29,18412,3,0,45.99,14.49
21268,8/5/2014 10:33,18413,3,1,45.99,14.49
21269,8/5/2014 10:52,18414,1,1,49.99,19.49
21270,8/5/2014 10:55,18415,2,1,59.99,22.49
21271,8/5/2014 10:55,18416,1,1,49.99,19.49
21272,8/5/2014 11:14,18417,2,1,59.99,22.49
21273,8/5/2014 11:14,18417,4,0,29.99,9.49
21274,8/5/2014 11:25,18418,1,1,49.99,19.49
21275,8/5/2014 11:25,18418,4,0,29.99,9.49
21276,8/5/2014 11:33,18419,1,1,49.99,19.49
21277,8/5/2014 11:33,18419,4,0,29.99,9.49
21278,8/5/2014 11:56,18420,2,1,59.99,22.49
21279,8/5/2014 12:05,18421,3,1,45.99,14.49
21280,8/5/2014 12:05,18421,4,0,29.99,9.49
21281,8/5/2014 12:29,18422,1,1,49.99,19.49
21282,8/5/2014 13:42,18423,3,1,45.99,14.49
21283,8/5/2014 13:42,18423,4,0,29.99,9.49
21284,8/5/2014 13:43,18424,1,1,49.99,19.49
21285,8/5/2014 13:54,18425,2,1,59.99,22.49
21286,8/5/2014 13:54,18425,4,0,29.99,9.49
21287,8/5/2014 14:06,18426,3,1,45.99,14.49
21288,8/5/2014 14:19,18427,1,1,49.99,19.49
21289,8/5/2014 14:19,18427,3,0,45.99,14.49
21290,8/5/2014 14:48,18428,1,1,49.99,19.49
21291,8/5/2014 14:48,18428,4,0,29.99,9.49
21292,8/5/2014 15:07,18429,1,1,49.99,19.49
21293,8/5/2014 15:24,18430,1,1,49.99,19.49
21294,8/5/2014 15:35,18431,2,1,59.99,22.49
21295,8/5/2014 15:35,18431,4,0,29.99,9.49
21296,8/5/2014 16:02,18432,1,1,49.99,19.49
21297,8/5/2014 16:16,18433,1,1,49.99,19.49
21298,8/5/2014 17:02,18434,1,1,49.99,19.49
21299,8/5/2014 17:21,18435,1,1,49.99,19.49
21300,8/5/2014 17:54,18436,1,1,49.99,19.49
21301,8/5/2014 18:35,18437,2,1,59.99,22.49
21302,8/5/2014 18:35,18437,4,0,29.99,9.49
21303,8/5/2014 18:49,18438,3,1,45.99,14.49
21304,8/5/2014 18:56,18439,1,1,49.99,19.49
21305,8/5/2014 19:01,18440,2,1,59.99,22.49
21306,8/5/2014 19:19,18441,1,1,49.99,19.49
21307,8/5/2014 19:56,18442,3,1,45.99,14.49
21308,8/5/2014 20:06,18443,1,1,49.99,19.49
21309,8/5/2014 20:36,18444,1,1,49.99,19.49
21310,8/5/2014 20:36,18444,4,0,29.99,9.49
21311,8/5/2014 21:29,18445,1,1,49.99,19.49
21312,8/5/2014 21:37,18446,1,1,49.99,19.49
21313,8/5/2014 23:11,18447,1,1,49.99,19.49
21314,8/6/2014 0:08,18448,1,1,49.99,19.49
21315,8/6/2014 1:06,18449,1,1,49.99,19.49
21316,8/6/2014 1:06,18449,4,0,29.99,9.49
21317,8/6/2014 1:26,18450,1,1,49.99,19.49
21318,8/6/2014 1:26,18450,4,0,29.99,9.49
21319,8/6/2014 3:03,18451,1,1,49.99,19.49
21320,8/6/2014 3:03,18451,3,0,45.99,14.49
21321,8/6/2014 7:15,18452,1,1,49.99,19.49
21322,8/6/2014 8:05,18453,1,1,49.99,19.49
21323,8/6/2014 8:05,18453,4,0,29.99,9.49
21324,8/6/2014 8:07,18454,3,1,45.99,14.49
21325,8/6/2014 9:42,18455,3,1,45.99,14.49
21326,8/6/2014 9:42,18455,1,0,49.99,19.49
21327,8/6/2014 9:50,18456,1,1,49.99,19.49
21328,8/6/2014 10:08,18457,3,1,45.99,14.49
21329,8/6/2014 10:24,18458,1,1,49.99,19.49
21330,8/6/2014 10:45,18459,1,1,49.99,19.49
21331,8/6/2014 10:45,18459,4,0,29.99,9.49
21332,8/6/2014 11:01,18460,3,1,45.99,14.49
21333,8/6/2014 11:03,18461,1,1,49.99,19.49
21334,8/6/2014 11:09,18462,1,1,49.99,19.49
21335,8/6/2014 11:11,18463,2,1,59.99,22.49
21336,8/6/2014 11:11,18463,3,0,45.99,14.49
21337,8/6/2014 11:22,18464,3,1,45.99,14.49
21338,8/6/2014 11:32,18465,3,1,45.99,14.49
21339,8/6/2014 11:32,18465,1,0,49.99,19.49
21340,8/6/2014 11:36,18466,2,1,59.99,22.49
21341,8/6/2014 11:42,18467,2,1,59.99,22.49
21342,8/6/2014 11:49,18468,1,1,49.99,19.49
21343,8/6/2014 11:49,18468,2,0,59.99,22.49
21344,8/6/2014 12:00,18469,1,1,49.99,19.49
21345,8/6/2014 12:20,18470,1,1,49.99,19.49
21346,8/6/2014 12:20,18470,4,0,29.99,9.49
21347,8/6/2014 12:45,18471,1,1,49.99,19.49
21348,8/6/2014 12:49,18472,1,1,49.99,19.49
21349,8/6/2014 12:49,18472,3,0,45.99,14.49
21350,8/6/2014 13:07,18473,2,1,59.99,22.49
21351,8/6/2014 13:09,18474,1,1,49.99,19.49
21352,8/6/2014 13:19,18475,1,1,49.99,19.49
21353,8/6/2014 13:33,18476,1,1,49.99,19.49
21354,8/6/2014 13:54,18477,1,1,49.99,19.49
21355,8/6/2014 14:03,18478,1,1,49.99,19.49
21356,8/6/2014 14:03,18478,3,0,45.99,14.49
21357,8/6/2014 14:07,18479,1,1,49.99,19.49
21358,8/6/2014 14:07,18479,2,0,59.99,22.49
21359,8/6/2014 15:35,18480,1,1,49.99,19.49
21360,8/6/2014 15:54,18481,3,1,45.99,14.49
21361,8/6/2014 17:18,18482,3,1,45.99,14.49
21362,8/6/2014 17:51,18483,1,1,49.99,19.49
21363,8/6/2014 18:09,18484,1,1,49.99,19.49
21364,8/6/2014 18:17,18485,1,1,49.99,19.49
21365,8/6/2014 18:17,18485,4,0,29.99,9.49
21366,8/6/2014 18:19,18486,3,1,45.99,14.49
21367,8/6/2014 18:19,18486,4,0,29.99,9.49
21368,8/6/2014 18:21,18487,1,1,49.99,19.49
21369,8/6/2014 18:21,18487,4,0,29.99,9.49
21370,8/6/2014 18:28,18488,1,1,49.99,19.49
21371,8/6/2014 18:28,18488,4,0,29.99,9.49
21372,8/6/2014 18:37,18489,1,1,49.99,19.49
21373,8/6/2014 19:08,18490,1,1,49.99,19.49
21374,8/6/2014 20:36,18491,1,1,49.99,19.49
21375,8/6/2014 20:36,18491,4,0,29.99,9.49
21376,8/6/2014 21:25,18492,1,1,49.99,19.49
21377,8/6/2014 21:31,18493,1,1,49.99,19.49
21378,8/6/2014 21:33,18494,1,1,49.99,19.49
21379,8/6/2014 21:40,18495,1,1,49.99,19.49
21380,8/6/2014 21:44,18496,1,1,49.99,19.49
21381,8/6/2014 21:59,18497,2,1,59.99,22.49
21382,8/7/2014 0:39,18498,2,1,59.99,22.49
21383,8/7/2014 0:39,18498,4,0,29.99,9.49
21384,8/7/2014 0:56,18499,3,1,45.99,14.49
21385,8/7/2014 0:59,18500,1,1,49.99,19.49
21386,8/7/2014 1:06,18501,1,1,49.99,19.49
21387,8/7/2014 3:24,18502,1,1,49.99,19.49
21388,8/7/2014 6:56,18503,1,1,49.99,19.49
21389,8/7/2014 7:22,18504,1,1,49.99,19.49
21390,8/7/2014 7:25,18505,1,1,49.99,19.49
21391,8/7/2014 8:11,18506,1,1,49.99,19.49
21392,8/7/2014 8:38,18507,1,1,49.99,19.49
21393,8/7/2014 8:38,18507,4,0,29.99,9.49
21394,8/7/2014 8:42,18508,1,1,49.99,19.49
21395,8/7/2014 9:14,18509,2,1,59.99,22.49
21396,8/7/2014 9:17,18510,1,1,49.99,19.49
