order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
20110,2014-09-11,320044,271456,3,1,45.99,14.49
20111,2014-09-11,320053,271464,2,1,59.99,22.49
20112,2014-09-11,320072,241553,1,1,49.99,19.49
20113,2014-09-11,320083,249371,1,2,79.98,28.98
20114,2014-09-11,320099,271499,2,1,59.99,22.49
20115,2014-09-11,320104,271504,1,2,79.98,28.98
20116,2014-09-11,320129,234465,1,1,49.99,19.49
20117,2014-09-11,320144,271535,1,2,95.98,33.98
20118,2014-09-11,320158,271548,1,1,49.99,19.49
20119,2014-09-11,320159,271549,1,1,49.99,19.49
20120,2014-09-11,320234,271613,3,1,45.99,14.49
20121,2014-09-11,320260,271635,1,2,79.98,28.98
20122,2014-09-11,320289,271658,1,2,95.98,33.98
20123,2014-09-11,320331,271695,1,1,49.99,19.49
20124,2014-09-11,320365,271725,3,1,45.99,14.49
20125,2014-09-11,320381,271737,1,1,49.99,19.49
20126,2014-09-12,320385,271740,2,2,89.98,31.98
20127,2014-09-12,320431,271774,1,1,49.99,19.49
20128,2014-09-12,320452,228890,3,1,45.99,14.49
20129,2014-09-12,320451,246859,1,1,49.99,19.49
20130,2014-09-12,320453,271789,1,1,49.99,19.49
20131,2014-09-12,320465,271797,1,1,49.99,19.49
20132,2014-09-12,320468,271800,1,1,49.99,19.49
20133,2014-09-12,320479,271807,1,2,109.98,41.98
20134,2014-09-12,320486,267097,1,1,49.99,19.49
20135,2014-09-12,320501,271818,1,1,49.99,19.49
20136,2014-09-12,320512,271828,1,1,49.99,19.49
20137,2014-09-12,320521,271835,2,2,109.98,41.98
20138,2014-09-12,320524,271838,1,1,49.99,19.49
20139,2014-09-12,320542,271850,1,1,49.99,19.49
20140,2014-09-12,320547,271855,1,1,49.99,19.49
20141,2014-09-12,320590,271889,1,1,49.99,19.49
20142,2014-09-12,320591,271890,1,2,79.98,28.98
20143,2014-09-12,320605,271901,2,1,59.99,22.49
20144,2014-09-12,320610,271905,2,2,89.98,31.98
20145,2014-09-12,320648,271935,1,1,49.99,19.49
20146,2014-09-12,320664,264188,1,1,49.99,19.49
20147,2014-09-12,320666,271949,3,1,45.99,14.49
20148,2014-09-12,320672,256393,1,1,49.99,19.49
20149,2014-09-12,320702,271978,1,1,49.99,19.49
20150,2014-09-12,320701,271977,2,1,59.99,22.49
20151,2014-09-12,320705,271980,1,1,49.99,19.49
20152,2014-09-12,320766,272030,1,1,49.99,19.49
20153,2014-09-12,320769,272033,1,1,49.99,19.49
20154,2014-09-12,320779,249546,3,1,45.99,14.49
20155,2014-09-12,320781,272041,1,1,49.99,19.49
20156,2014-09-12,320783,252778,1,2,95.98,33.98
20157,2014-09-12,320803,272058,1,2,79.98,28.98
20158,2014-09-12,320807,249241,1,1,49.99,19.49
20159,2014-09-12,320829,272080,1,1,49.99,19.49
20160,2014-09-12,320841,240993,1,2,95.98,33.98
20161,2014-09-12,320868,241666,3,1,45.99,14.49
20162,2014-09-12,320865,272109,1,1,49.99,19.49
20163,2014-09-12,320874,245038,1,1,49.99,19.49
20164,2014-09-12,320888,251284,2,1,59.99,22.49
20165,2014-09-12,320891,272127,1,1,49.99,19.49
20166,2014-09-12,320892,272128,3,2,95.98,33.98
20167,2014-09-12,320900,272134,3,2,75.98,23.98
20168,2014-09-12,320908,249030,1,2,79.98,28.98
20169,2014-09-12,320921,272151,1,1,49.99,19.49
20170,2014-09-12,320932,240255,1,1,49.99,19.49
20171,2014-09-12,320989,228741,1,1,49.99,19.49
20172,2014-09-12,320992,272205,2,1,59.99,22.49
20173,2014-09-12,321012,272220,1,1,49.99,19.49
20174,2014-09-12,321016,272224,1,2,79.98,28.98
20175,2014-09-12,321036,272243,2,1,59.99,22.49
20176,2014-09-12,321071,272271,1,2,95.98,33.98
20177,2014-09-12,321073,272273,1,2,79.98,28.98
20178,2014-09-12,321091,272288,1,1,49.99,19.49
20179,2014-09-13,321114,272307,1,1,49.99,19.49
20180,2014-09-13,321132,272323,1,1,49.99,19.49
20181,2014-09-13,321210,272384,1,2,79.98,28.98
20182,2014-09-13,321214,272388,3,1,45.99,14.49
20183,2014-09-13,321220,272393,1,2,95.98,33.98
20184,2014-09-13,321255,272417,1,1,49.99,19.49
20185,2014-09-13,321261,272421,1,1,49.99,19.49
20186,2014-09-13,321290,272445,1,2,95.98,33.98
20187,2014-09-13,321295,272449,1,2,109.98,41.98
20188,2014-09-13,321309,272459,3,2,95.98,33.98
20189,2014-09-13,321320,272469,1,1,49.99,19.49
20190,2014-09-13,321334,257267,1,1,49.99,19.49
20191,2014-09-13,321348,272491,1,2,79.98,28.98
20192,2014-09-13,321350,240773,1,2,79.98,28.98
20193,2014-09-13,321381,272516,1,1,49.99,19.49
20194,2014-09-13,321400,272531,2,1,59.99,22.49
20195,2014-09-13,321417,272546,1,1,49.99,19.49
20196,2014-09-14,321429,255794,2,2,105.98,36.98
20197,2014-09-14,321431,259438,1,1,49.99,19.49
20198,2014-09-14,321440,272562,1,2,79.98,28.98
20199,2014-09-14,321463,272584,1,2,79.98,28.98
20200,2014-09-14,321476,272595,1,1,49.99,19.49
20201,2014-09-14,321484,272602,1,1,49.99,19.49
20202,2014-09-14,321489,262694,2,2,89.98,31.98
20203,2014-09-14,321501,272618,1,2,79.98,28.98
20204,2014-09-14,321509,272624,1,2,79.98,28.98
20205,2014-09-14,321517,272629,1,1,49.99,19.49
20206,2014-09-14,321529,272640,1,1,49.99,19.49
20207,2014-09-14,321543,268850,1,2,95.98,33.98
20208,2014-09-14,321551,272658,1,1,49.99,19.49
20209,2014-09-14,321573,272678,2,2,89.98,31.98
20210,2014-09-14,321585,272690,1,1,49.99,19.49
20211,2014-09-14,321596,270954,1,1,49.99,19.49
20212,2014-09-14,321598,272701,1,2,79.98,28.98
20213,2014-09-14,321608,272710,3,2,95.98,33.98
20214,2014-09-14,321622,272723,1,1,49.99,19.49
20215,2014-09-14,321665,272756,1,1,49.99,19.49
20216,2014-09-14,321671,272761,3,2,75.98,23.98
20217,2014-09-14,321689,272775,1,2,79.98,28.98
20218,2014-09-14,321700,272785,3,1,45.99,14.49
20219,2014-09-14,321706,272789,3,1,45.99,14.49
20220,2014-09-14,321717,272799,1,1,49.99,19.49
20221,2014-09-14,321737,256229,2,1,59.99,22.49
20222,2014-09-14,321748,272825,1,1,49.99,19.49
20223,2014-09-14,321770,242266,1,1,49.99,19.49
20224,2014-09-14,321783,260315,3,1,45.99,14.49
20225,2014-09-14,321792,272858,2,2,89.98,31.98
20226,2014-09-14,321793,235409,2,1,59.99,22.49
20227,2014-09-15,321806,267385,2,1,59.99,22.49
20228,2014-09-15,321805,272868,1,2,79.98,28.98
20229,2014-09-15,321818,272877,1,1,49.99,19.49
20230,2014-09-15,321823,272881,1,2,95.98,33.98
20231,2014-09-15,321835,272890,1,1,49.99,19.49
20232,2014-09-15,321869,272918,1,2,95.98,33.98
20233,2014-09-15,321889,272936,1,1,49.99,19.49
20234,2014-09-15,321897,255235,3,1,45.99,14.49
20235,2014-09-15,321907,272951,1,1,49.99,19.49
20236,2014-09-15,321916,272959,1,2,79.98,28.98
20237,2014-09-15,321950,261774,3,2,75.98,23.98
20238,2014-09-15,321959,272992,2,1,59.99,22.49
20239,2014-09-15,321978,273008,2,1,59.99,22.49
20240,2014-09-15,321984,273014,1,1,49.99,19.49
20241,2014-09-15,321987,273017,1,2,95.98,33.98
20242,2014-09-15,322011,273038,1,2,109.98,41.98
20243,2014-09-15,322040,273061,3,1,45.99,14.49
20244,2014-09-15,322048,250805,1,1,49.99,19.49
20245,2014-09-15,322051,273070,1,1,49.99,19.49
20246,2014-09-15,322079,273096,3,1,45.99,14.49
20247,2014-09-15,322088,273103,1,2,79.98,28.98
20248,2014-09-15,322091,273106,1,1,49.99,19.49
20249,2014-09-15,322089,273104,3,2,75.98,23.98
20250,2014-09-15,322092,273107,1,2,95.98,33.98
20251,2014-09-15,322123,273135,1,1,49.99,19.49
20252,2014-09-15,322131,273143,3,1,45.99,14.49
20253,2014-09-15,322143,273151,2,1,59.99,22.49
20254,2014-09-15,322150,273156,1,2,95.98,33.98
20255,2014-09-15,322177,273182,1,1,49.99,19.49
20256,2014-09-15,322199,238142,2,1,59.99,22.49
20257,2014-09-15,322223,273222,3,1,45.99,14.49
20258,2014-09-15,322246,258159,1,2,95.98,33.98
20259,2014-09-15,322269,273259,3,1,45.99,14.49
20260,2014-09-15,322309,273293,1,2,79.98,28.98
20261,2014-09-15,322337,273319,1,1,49.99,19.49
20262,2014-09-15,322347,273326,1,2,79.98,28.98
20263,2014-09-15,322377,273353,3,2,105.98,36.98
20264,2014-09-15,322399,273368,1,1,49.99,19.49
20265,2014-09-15,322398,267949,1,2,79.98,28.98
20266,2014-09-15,322428,273394,1,2,79.98,28.98
20267,2014-09-15,322431,273396,1,1,49.99,19.49
20268,2014-09-15,322446,273408,1,1,49.99,19.49
20269,2014-09-15,322443,233783,1,2,79.98,28.98
20270,2014-09-15,322458,273419,2,1,59.99,22.49
20271,2014-09-15,322471,273430,1,1,49.99,19.49
20272,2014-09-15,322499,273452,1,1,49.99,19.49
20273,2014-09-15,322501,273453,1,1,49.99,19.49
20274,2014-09-15,322527,251880,1,2,95.98,33.98
20275,2014-09-15,322529,273475,1,2,95.98,33.98
20276,2014-09-15,322532,268179,1,2,95.98,33.98
20277,2014-09-16,322563,273504,1,2,79.98,28.98
20278,2014-09-16,322560,273501,2,1,59.99,22.49
20279,2014-09-16,322572,226329,1,1,49.99,19.49
20280,2014-09-16,322573,273511,1,1,49.99,19.49
20281,2014-09-16,322582,231931,2,1,59.99,22.49
20282,2014-09-16,322615,261232,1,2,79.98,28.98
20283,2014-09-16,322619,273545,1,1,49.99,19.49
20284,2014-09-16,322624,273550,3,2,105.98,36.98
20285,2014-09-16,322636,273558,3,2,75.98,23.98
20286,2014-09-16,322647,260511,1,1,49.99,19.49
20287,2014-09-16,322651,234248,2,1,59.99,22.49
20288,2014-09-16,322654,273570,3,1,45.99,14.49
20289,2014-09-16,322660,255786,1,1,49.99,19.49
20290,2014-09-16,322673,253969,2,1,59.99,22.49
20291,2014-09-16,322677,273590,1,2,95.98,33.98
20292,2014-09-16,322685,223525,1,1,49.99,19.49
20293,2014-09-16,322695,273603,1,1,49.99,19.49
20294,2014-09-16,322702,273608,1,2,95.98,33.98
20295,2014-09-16,322722,273624,1,1,49.99,19.49
20296,2014-09-16,322749,273647,2,2,89.98,31.98
20297,2014-09-16,322771,273667,1,1,49.99,19.49
20298,2014-09-16,322800,247169,1,1,49.99,19.49
20299,2014-09-16,322801,273691,1,2,79.98,28.98
20300,2014-09-16,322817,273704,3,1,45.99,14.49
20301,2014-09-16,322841,273725,1,1,49.99,19.49
20302,2014-09-16,322867,252429,1,2,79.98,28.98
20303,2014-09-16,322864,273743,1,2,109.98,41.98
20304,2014-09-16,322869,273747,1,1,49.99,19.49
20305,2014-09-16,322877,273753,1,1,49.99,19.49
20306,2014-09-16,322880,269020,3,1,45.99,14.49
20307,2014-09-16,322925,273791,2,1,59.99,22.49
20308,2014-09-16,322946,273807,1,1,49.99,19.49
20309,2014-09-16,322968,273828,1,1,49.99,19.49
20310,2014-09-16,322969,273829,1,2,79.98,28.98
20311,2014-09-16,322970,273830,1,1,49.99,19.49
20312,2014-09-16,323009,273859,3,1,45.99,14.49
20313,2014-09-16,323039,273886,1,1,49.99,19.49
20314,2014-09-16,323113,273949,1,2,109.98,41.98
20315,2014-09-16,323131,273961,1,1,49.99,19.49
20316,2014-09-16,323160,234718,2,1,59.99,22.49
20317,2014-09-16,323166,273991,1,1,49.99,19.49
20318,2014-09-16,323215,241092,1,2,79.98,28.98
20319,2014-09-16,323227,274041,2,1,59.99,22.49
20320,2014-09-16,323223,274037,1,1,49.99,19.49
20321,2014-09-16,323233,234878,1,1,49.99,19.49
20322,2014-09-16,323236,274047,2,2,89.98,31.98
20323,2014-09-16,323243,274053,1,1,49.99,19.49
20324,2014-09-16,323242,274052,1,2,79.98,28.98
20325,2014-09-16,323241,274051,3,1,45.99,14.49
20326,2014-09-16,323250,274060,1,1,49.99,19.49
20327,2014-09-16,323252,274062,1,1,49.99,19.49
20328,2014-09-16,323259,274068,2,2,89.98,31.98
20329,2014-09-16,323263,274072,1,1,49.99,19.49
20330,2014-09-16,323269,274078,1,2,79.98,28.98
20331,2014-09-17,323306,274109,1,1,49.99,19.49
20332,2014-09-17,323321,274123,1,1,49.99,19.49
20333,2014-09-17,323328,272510,1,1,49.99,19.49
20334,2014-09-17,323331,248885,1,2,79.98,28.98
20335,2014-09-17,323340,274140,1,1,49.99,19.49
20336,2014-09-17,323343,274142,1,1,49.99,19.49
20337,2014-09-17,323349,274148,1,2,95.98,33.98
20338,2014-09-17,323352,274151,1,2,79.98,28.98
20339,2014-09-17,323378,236631,2,2,89.98,31.98
20340,2014-09-17,323387,274180,2,1,59.99,22.49
20341,2014-09-17,323406,274198,2,2,89.98,31.98
20342,2014-09-17,323407,274199,1,1,49.99,19.49
20343,2014-09-17,323429,274216,1,1,49.99,19.49
20344,2014-09-17,323457,244083,1,2,109.98,41.98
20345,2014-09-17,323473,274255,1,2,95.98,33.98
20346,2014-09-17,323477,274259,1,2,79.98,28.98
20347,2014-09-17,323476,274258,2,2,89.98,31.98
20348,2014-09-17,323489,250668,2,1,59.99,22.49
20349,2014-09-17,323508,274286,1,1,49.99,19.49
20350,2014-09-17,323515,246659,1,2,79.98,28.98
20351,2014-09-17,323527,274302,1,1,49.99,19.49
20352,2014-09-17,323552,274324,1,1,49.99,19.49
20353,2014-09-17,323587,245926,1,2,79.98,28.98
20354,2014-09-17,323595,228853,3,1,45.99,14.49
20355,2014-09-17,323649,274408,2,1,59.99,22.49
20356,2014-09-17,323654,274412,1,1,49.99,19.49
20357,2014-09-17,323647,274406,3,1,45.99,14.49
20358,2014-09-17,323655,274413,1,2,79.98,28.98
20359,2014-09-17,323681,214125,2,1,59.99,22.49
20360,2014-09-17,323708,274454,1,1,49.99,19.49
20361,2014-09-17,323721,274465,1,2,95.98,33.98
20362,2014-09-17,323732,274471,1,1,49.99,19.49
20363,2014-09-17,323745,274481,1,1,49.99,19.49
20364,2014-09-17,323757,227239,1,1,49.99,19.49
20365,2014-09-17,323752,237546,1,1,49.99,19.49
20366,2014-09-17,323769,274497,1,1,49.99,19.49
20367,2014-09-17,323768,274496,2,1,59.99,22.49
20368,2014-09-17,323767,274495,3,1,45.99,14.49
20369,2014-09-17,323817,274539,1,2,79.98,28.98
20370,2014-09-17,323836,274551,3,1,45.99,14.49
20371,2014-09-17,323865,274577,1,2,95.98,33.98
20372,2014-09-17,323874,265394,1,1,49.99,19.49
20373,2014-09-17,323897,274600,1,1,49.99,19.49
20374,2014-09-17,323898,274601,3,1,45.99,14.49
20375,2014-09-17,323922,274622,1,1,49.99,19.49
20376,2014-09-17,323970,240536,1,2,79.98,28.98
20377,2014-09-17,323978,274665,1,1,49.99,19.49
20378,2014-09-17,323998,274683,3,1,45.99,14.49
20379,2014-09-17,323996,274681,1,1,49.99,19.49
20380,2014-09-17,324048,274725,1,2,79.98,28.98
20381,2014-09-17,324058,274732,1,1,49.99,19.49
20382,2014-09-17,324057,274731,1,2,95.98,33.98
20383,2014-09-17,324062,274736,2,1,59.99,22.49
20384,2014-09-17,324071,274743,1,1,49.99,19.49
20385,2014-09-17,324082,274749,1,1,49.99,19.49
20386,2014-09-18,324112,274774,1,1,49.99,19.49
20387,2014-09-18,324129,274785,3,1,45.99,14.49
20388,2014-09-18,324168,274821,1,1,49.99,19.49
20389,2014-09-18,324190,235925,1,1,49.99,19.49
20390,2014-09-18,324202,274850,3,1,45.99,14.49
20391,2014-09-18,324201,274849,3,1,45.99,14.49
20392,2014-09-18,324237,274881,1,2,79.98,28.98
20393,2014-09-18,324247,256606,1,1,49.99,19.49
20394,2014-09-18,324281,274916,2,1,59.99,22.49
20395,2014-09-18,324299,274927,3,1,45.99,14.49
20396,2014-09-18,324307,274935,1,2,79.98,28.98
20397,2014-09-18,324321,265073,1,1,49.99,19.49
20398,2014-09-18,324320,274946,1,2,79.98,28.98
20399,2014-09-18,324370,251708,1,2,79.98,28.98
20400,2014-09-18,324381,274998,3,1,45.99,14.49
20401,2014-09-18,324387,275003,3,2,75.98,23.98
20402,2014-09-18,324396,275012,1,1,49.99,19.49
20403,2014-09-18,324417,259617,1,1,49.99,19.49
20404,2014-09-18,324441,275049,1,1,49.99,19.49
20405,2014-09-18,324444,275052,1,1,49.99,19.49
20406,2014-09-18,324450,275055,1,1,49.99,19.49
20407,2014-09-18,324462,275066,2,1,59.99,22.49
20408,2014-09-18,324472,275073,3,2,95.98,33.98
20409,2014-09-18,324486,275082,1,1,49.99,19.49
20410,2014-09-18,324488,235965,3,1,45.99,14.49
20411,2014-09-18,324492,275086,1,1,49.99,19.49
20412,2014-09-18,324496,269786,1,2,79.98,28.98
20413,2014-09-18,324504,275093,1,1,49.99,19.49
20414,2014-09-18,324509,275096,1,1,49.99,19.49
20415,2014-09-18,324513,275099,1,1,49.99,19.49
20416,2014-09-18,324512,275098,2,1,59.99,22.49
20417,2014-09-18,324516,275101,1,1,49.99,19.49
20418,2014-09-18,324520,275104,1,1,49.99,19.49
20419,2014-09-18,324534,240887,1,2,109.98,41.98
20420,2014-09-18,324531,243437,3,1,45.99,14.49
20421,2014-09-18,324533,275116,1,2,95.98,33.98
20422,2014-09-18,324539,223445,1,2,95.98,33.98
20423,2014-09-18,324573,275144,1,2,79.98,28.98
20424,2014-09-18,324619,275181,1,1,49.99,19.49
20425,2014-09-18,324631,255385,2,1,59.99,22.49
20426,2014-09-18,324641,257441,2,2,89.98,31.98
20427,2014-09-18,324666,275211,1,1,49.99,19.49
20428,2014-09-18,324674,275216,1,2,79.98,28.98
20429,2014-09-18,324682,275223,1,1,49.99,19.49
20430,2014-09-18,324688,275229,2,1,59.99,22.49
20431,2014-09-18,324700,275237,2,1,59.99,22.49
20432,2014-09-18,324705,261840,1,1,49.99,19.49
20433,2014-09-18,324707,275242,1,1,49.99,19.49
20434,2014-09-18,324751,275284,1,2,79.98,28.98
20435,2014-09-18,324772,257446,1,1,49.99,19.49
20436,2014-09-18,324791,275319,1,2,79.98,28.98
20437,2014-09-18,324800,275326,1,2,79.98,28.98
20438,2014-09-18,324799,265390,3,1,45.99,14.49
20439,2014-09-18,324814,275339,1,1,49.99,19.49
20440,2014-09-18,324820,275344,1,1,49.99,19.49
20441,2014-09-19,324833,275352,1,1,49.99,19.49
20442,2014-09-19,324839,275358,1,2,79.98,28.98
20443,2014-09-19,324842,275361,1,2,79.98,28.98
20444,2014-09-19,324850,267794,2,1,59.99,22.49
20445,2014-09-19,324858,275374,1,1,49.99,19.49
20446,2014-09-19,324863,242690,1,1,49.99,19.49
20447,2014-09-19,324865,275380,1,1,49.99,19.49
20448,2014-09-19,324870,275384,1,2,95.98,33.98
20449,2014-09-19,324876,275390,1,2,95.98,33.98
20450,2014-09-19,324879,275392,1,1,49.99,19.49
20451,2014-09-19,324882,275394,2,1,59.99,22.49
20452,2014-09-19,324889,275401,1,1,49.99,19.49
20453,2014-09-19,324910,270496,2,1,59.99,22.49
20454,2014-09-19,324922,275422,1,1,49.99,19.49
20455,2014-09-19,324928,265619,1,2,79.98,28.98
20456,2014-09-19,324926,275425,1,2,95.98,33.98
20457,2014-09-19,324935,275431,1,1,49.99,19.49
20458,2014-09-19,324933,275429,1,1,49.99,19.49
20459,2014-09-19,324960,275450,1,2,79.98,28.98
20460,2014-09-19,324982,275469,1,2,79.98,28.98
20461,2014-09-19,324990,275475,1,1,49.99,19.49
20462,2014-09-19,325000,275485,1,2,79.98,28.98
20463,2014-09-19,325040,275516,1,2,95.98,33.98
20464,2014-09-19,325043,256393,1,2,95.98,33.98
20465,2014-09-19,325051,275524,3,1,45.99,14.49
20466,2014-09-19,325053,275526,1,1,49.99,19.49
20467,2014-09-19,325046,275520,1,2,79.98,28.98
20468,2014-09-19,325054,271856,1,1,49.99,19.49
20469,2014-09-19,325080,275545,1,2,79.98,28.98
20470,2014-09-19,325085,275550,1,1,49.99,19.49
20471,2014-09-19,325088,275553,1,2,79.98,28.98
20472,2014-09-19,325124,275586,1,1,49.99,19.49
20473,2014-09-19,325178,243230,1,1,49.99,19.49
20474,2014-09-19,325199,243447,1,1,49.99,19.49
20475,2014-09-19,325210,275655,3,1,45.99,14.49
20476,2014-09-19,325232,275673,1,2,109.98,41.98
20477,2014-09-19,325234,275675,1,1,49.99,19.49
20478,2014-09-19,325242,275683,2,1,59.99,22.49
20479,2014-09-19,325253,275693,1,1,49.99,19.49
20480,2014-09-19,325271,275708,1,2,95.98,33.98
20481,2014-09-19,325283,275718,1,1,49.99,19.49
20482,2014-09-19,325287,275721,1,1,49.99,19.49
20483,2014-09-19,325285,275719,1,2,79.98,28.98
20484,2014-09-19,325291,275724,1,1,49.99,19.49
20485,2014-09-19,325299,275730,1,1,49.99,19.49
20486,2014-09-19,325306,275737,1,1,49.99,19.49
20487,2014-09-19,325308,235122,2,1,59.99,22.49
20488,2014-09-19,325318,275747,1,1,49.99,19.49
20489,2014-09-19,325330,275759,1,1,49.99,19.49
20490,2014-09-19,325357,275783,1,2,79.98,28.98
20491,2014-09-19,325365,275791,2,1,59.99,22.49
20492,2014-09-19,325366,275792,1,1,49.99,19.49
20493,2014-09-19,325376,275799,1,1,49.99,19.49
20494,2014-09-19,325408,240637,1,1,49.99,19.49
20495,2014-09-19,325425,275834,3,1,45.99,14.49
20496,2014-09-19,325440,275848,2,2,89.98,31.98
20497,2014-09-19,325448,253027,1,1,49.99,19.49
20498,2014-09-19,325450,275856,1,1,49.99,19.49
20499,2014-09-19,325457,275862,1,2,95.98,33.98
20500,2014-09-19,325459,275864,2,1,59.99,22.49
20501,2014-09-19,325474,275875,1,1,49.99,19.49
20502,2014-09-19,325482,275880,1,1,49.99,19.49
20503,2014-09-19,325487,275885,3,1,45.99,14.49
20504,2014-09-20,325567,244092,1,1,49.99,19.49
20505,2014-09-20,325569,259339,1,1,49.99,19.49
20506,2014-09-20,325568,275950,2,2,89.98,31.98
20507,2014-09-20,325580,275961,3,1,45.99,14.49
20508,2014-09-20,325604,248399,2,1,59.99,22.49
20509,2014-09-20,325624,275997,2,1,59.99,22.49
20510,2014-09-20,325637,276008,1,2,95.98,33.98
20511,2014-09-20,325639,253683,1,1,49.99,19.49
20512,2014-09-20,325638,245595,1,1,49.99,19.49
20513,2014-09-20,325660,254332,1,2,109.98,41.98
20514,2014-09-20,325671,276034,1,2,79.98,28.98
20515,2014-09-20,325672,276035,1,2,79.98,28.98
20516,2014-09-20,325676,276039,1,2,79.98,28.98
20517,2014-09-20,325685,271999,1,2,95.98,33.98
20518,2014-09-20,325708,276063,1,2,79.98,28.98
20519,2014-09-20,325721,239716,1,2,79.98,28.98
20520,2014-09-20,325722,276074,1,1,49.99,19.49
20521,2014-09-20,325726,246996,2,2,89.98,31.98
20522,2014-09-20,325731,276081,1,1,49.99,19.49
20523,2014-09-20,325740,272442,3,2,75.98,23.98
20524,2014-09-20,325743,276091,1,1,49.99,19.49
20525,2014-09-20,325749,254546,1,2,79.98,28.98
20526,2014-09-20,325778,276118,1,1,49.99,19.49
20527,2014-09-20,325815,276144,1,2,79.98,28.98
20528,2014-09-20,325820,276149,1,1,49.99,19.49
20529,2014-09-20,325825,276151,1,2,79.98,28.98
20530,2014-09-20,325845,276168,1,2,79.98,28.98
20531,2014-09-20,325858,276177,1,1,49.99,19.49
20532,2014-09-20,325866,276184,1,1,49.99,19.49
20533,2014-09-20,325869,276187,1,2,79.98,28.98
20534,2014-09-20,325876,266220,1,1,49.99,19.49
20535,2014-09-20,325879,276194,1,2,79.98,28.98
20536,2014-09-21,325889,273088,1,1,49.99,19.49
20537,2014-09-21,325914,276227,1,1,49.99,19.49
20538,2014-09-21,325985,276287,1,1,49.99,19.49
20539,2014-09-21,325998,276298,3,2,75.98,23.98
20540,2014-09-21,326001,276300,1,2,109.98,41.98
20541,2014-09-21,326005,261548,1,2,79.98,28.98
20542,2014-09-21,326016,276313,1,2,79.98,28.98
20543,2014-09-21,326030,276324,3,1,45.99,14.49
20544,2014-09-21,326057,276346,2,1,59.99,22.49
20545,2014-09-21,326063,243200,1,1,49.99,19.49
20546,2014-09-21,326071,276357,3,1,45.99,14.49
20547,2014-09-21,326075,276361,1,1,49.99,19.49
20548,2014-09-21,326121,276397,1,1,49.99,19.49
20549,2014-09-21,326144,276418,1,1,49.99,19.49
20550,2014-09-21,326159,276433,1,1,49.99,19.49
20551,2014-09-21,326162,276436,2,2,89.98,31.98
20552,2014-09-21,326164,276438,1,1,49.99,19.49
20553,2014-09-21,326171,250847,1,1,49.99,19.49
20554,2014-09-21,326209,276471,2,1,59.99,22.49
20555,2014-09-21,326215,276474,1,2,95.98,33.98
20556,2014-09-21,326238,276492,1,1,49.99,19.49
20557,2014-09-21,326265,276513,1,1,49.99,19.49
20558,2014-09-22,326271,276516,1,1,49.99,19.49
20559,2014-09-22,326275,257098,1,1,49.99,19.49
20560,2014-09-22,326285,276527,3,2,95.98,33.98
20561,2014-09-22,326287,276528,1,1,49.99,19.49
20562,2014-09-22,326294,242256,1,2,109.98,41.98
20563,2014-09-22,326305,276543,2,1,59.99,22.49
20564,2014-09-22,326322,276557,1,1,49.99,19.49
20565,2014-09-22,326324,276559,1,2,79.98,28.98
20566,2014-09-22,326359,276586,1,2,95.98,33.98
20567,2014-09-22,326386,276608,1,1,49.99,19.49
20568,2014-09-22,326387,276609,1,1,49.99,19.49
20569,2014-09-22,326399,276616,1,1,49.99,19.49
20570,2014-09-22,326441,276651,1,2,79.98,28.98
20571,2014-09-22,326463,276667,1,2,79.98,28.98
20572,2014-09-22,326469,266108,1,2,79.98,28.98
20573,2014-09-22,326480,270962,1,1,49.99,19.49
20574,2014-09-22,326511,276708,2,1,59.99,22.49
20575,2014-09-22,326523,276718,1,1,49.99,19.49
20576,2014-09-22,326544,276734,1,2,79.98,28.98
20577,2014-09-22,326547,276737,3,1,45.99,14.49
20578,2014-09-22,326557,260267,1,2,95.98,33.98
20579,2014-09-22,326612,276787,3,2,75.98,23.98
20580,2014-09-22,326611,276786,1,1,49.99,19.49
20581,2014-09-22,326638,276809,1,2,79.98,28.98
20582,2014-09-22,326635,276806,1,1,49.99,19.49
20583,2014-09-22,326653,276821,1,1,49.99,19.49
20584,2014-09-22,326664,276831,1,2,95.98,33.98
20585,2014-09-22,326672,276837,3,2,105.98,36.98
20586,2014-09-22,326673,276838,1,2,79.98,28.98
20587,2014-09-22,326668,276835,1,2,109.98,41.98
20588,2014-09-22,326677,273047,1,2,79.98,28.98
20589,2014-09-22,326682,276845,1,1,49.99,19.49
20590,2014-09-22,326715,276871,3,1,45.99,14.49
20591,2014-09-22,326722,255734,1,1,49.99,19.49
20592,2014-09-22,326751,276897,1,1,49.99,19.49
20593,2014-09-22,326758,276901,1,1,49.99,19.49
20594,2014-09-22,326775,276913,2,1,59.99,22.49
20595,2014-09-22,326777,276914,2,2,89.98,31.98
20596,2014-09-22,326800,276932,1,2,79.98,28.98
20597,2014-09-22,326797,276929,2,1,59.99,22.49
20598,2014-09-22,326809,276937,1,1,49.99,19.49
20599,2014-09-22,326824,276949,1,1,49.99,19.49
20600,2014-09-22,326841,276962,1,2,109.98,41.98
20601,2014-09-22,326854,276972,3,1,45.99,14.49
20602,2014-09-22,326859,249546,3,1,45.99,14.49
20603,2014-09-22,326872,276986,3,2,105.98,36.98
20604,2014-09-22,326889,276999,1,1,49.99,19.49
20605,2014-09-22,326893,243097,2,1,59.99,22.49
20606,2014-09-22,326895,277003,1,1,49.99,19.49
20607,2014-09-22,326928,277031,3,2,75.98,23.98
